id;unidade_consumidora;status;mes;valor_cobrado;valor_economia;valor_fatura_concessionaria;porcentagem_economia
26403;1869108;PAGO;2024-01-01;2080.11;205.73;348.76;7.81
26533;4002878431;PAGO;2024-01-01;366.52;64.69;458.85;7.27
26562;104892765;PAGO;2024-01-01;1235.87;122.23;0;9
26454;78772834;PAGO;2024-01-01;759.67;100.65;0;11.7
26895;19110486;PAGO;2024-01-01;172.75;25.81;397.2;4.33
26482;19490084;PAGO;2024-01-01;111.19;16.87;0;13.17
28710;47234573;VENCIDO;2024-01-01;301.94;75.49;0;20
25969;47461227;PAGO;2024-01-01;777.14;86.34;300.18;7.42
25983;73434795;PAGO;2024-01-01;123.76;4.83;117.59;1.96
26065;47597382;PAGO;2024-01-01;1468.53;259.16;389.14;12.24
26578;85027049;PAGO;2024-01-01;2588.27;255.98;0;9
26506;76864;PAGO;2024-01-01;874.47;154.32;259.13;11.98
26501;366455;PAGO;2024-01-01;692.03;122.11;273.36;11.23
26308;55769869;PAGO;2024-01-01;201.17;0;109.99;0
25821;27768539;PAGO;2024-01-01;962.41;106.92;0;10
25928;28478879;PAGO;2024-01-01;1818.02;201.99;373.49;8.44
25972;46336690;PAGO;2024-01-01;679.34;75.49;648.18;5.38
26034;78585694;PAGO;2024-01-01;675.92;101;858.52;6.18
26472;48190510;PAGO;2024-01-01;142.62;25.15;0;14.99
26596;41709705;PAGO;2024-01-01;2414.57;0;0;0
26815;4100913;PAGO;2024-01-01;2767.22;307.48;2015.83;6.04
26861;27749755;PAGO;2024-01-01;222.5;24.71;0;10
26852;2255618;VENCIDO;2024-01-01;776.09;136.96;0;15
25970;44809427;PAGO;2024-01-01;1262.18;140.25;604.94;6.99
25993;18060234;PAGO;2024-01-01;1476.87;146.05;633.22;6.47
25849;45402630;PAGO;2024-01-01;1366.41;151.81;0;10
26390;42645737;PAGO;2024-01-01;2157.39;213.37;550.17;7.3
26371;18074907;PAGO;2024-01-01;4154;410.84;760.94;7.71
26410;44337827;PAGO;2024-01-01;1072.47;106.06;945.53;4.99
26648;439630;PAGO;2024-01-01;781.16;121.91;0;13.5
26672;923894728;PAGO;2024-01-01;674.89;74.97;0;10
26221;4003070651;PAGO;2024-01-01;5163.02;911.12;0;15
26043;95679626;PAGO;2024-01-01;1705.51;254.83;3072.74;5.06
25841;897493;PAGO;2024-01-01;6391.33;710.13;790.3;9
26411;5604559;PAGO;2024-01-01;2472.1;244.48;0;9
28702;21606766;PAGO;2024-01-01;3436.99;859.24;0;20
28900;1674145;PAGO;2024-01-01;4182.88;363.73;0;8
25922;56436588;PAGO;2024-01-01;3060.47;241.87;587.28;6.22
25885;32369405;PAGO;2024-01-01;1762.05;195.77;466.93;8.07
25869;31118484;PAGO;2024-01-01;3982.75;442.53;0;10
25909;27735029;PAGO;2024-01-01;2428.51;269.83;1426.27;6.54
26178;4001777996;PAGO;2024-01-01;1323.77;138.14;0;9.45
26170;38456273;PAGO;2024-01-01;3051.77;318.48;0;9.45
26526;42757355;PAGO;2024-01-01;5393.76;562.89;1832.82;7.23
26249;4002195288;PAGO;2024-01-01;411.47;72.61;224.97;10.24
26806;26367042;PAGO;2024-01-01;278.58;30.95;72.81;8.09
26875;1004662;PAGO;2024-01-01;126.9;1.84;6130;0.03
27304;4003202799;PAGO;2024-01-01;4864.15;858.38;0;15
28575;16056477;PAGO;2024-01-01;293.64;51.81;365.39;7.29
25824;6286470;PAGO;2024-01-01;6528.35;725.36;0;10
26113;42931888;PAGO;2024-01-01;8460.18;940.02;3190.07;7.47
26125;9974997;PAGO;2024-01-01;4734.77;526.08;668.41;8.87
25991;54238005;PAGO;2024-01-01;2836.7;280.55;1075.95;6.69
26574;82698406;PAGO;2024-01-01;2393.45;236.71;0;9
26536;7912900;PAGO;2024-01-01;3096.04;323.11;473.58;8.3
26537;39312160;PAGO;2024-01-01;349.48;61.68;99.85;12.07
26647;98655;PAGO;2024-01-01;424.38;74.89;0;15
26299;32026630;PAGO;2024-01-01;1512.41;149.58;279.18;7.71
26859;27377556;VENCIDO;2024-01-01;1787.34;198.58;1679.48;5.42
28691;44423707;VENCIDO;2024-01-01;873.45;218.36;0;20
25855;3163032;PAGO;2024-01-01;1553.61;172.62;434.2;7.99
25906;41939435;PAGO;2024-01-01;1832.8;203.65;317.22;8.65
25919;24592529;PAGO;2024-01-01;593.15;65.9;332.5;6.65
26044;105912832;PAGO;2024-01-01;509.65;76.16;1157.17;4.37
26017;97306541;PAGO;2024-01-01;4347.45;649.61;8023.98;4.99
26415;44876248;PAGO;2024-01-01;5002.14;494.7;608.1;8.1
26357;11728073;PAGO;2024-01-01;1389.44;137.41;241.45;7.77
26500;455920;PAGO;2024-01-01;2993.36;528.23;869.82;12.03
26455;102840970;PAGO;2024-01-01;1921.19;254.55;0;11.7
26690;926558585;PAGO;2024-01-01;1269.33;141.03;0;10
26664;923995814;PAGO;2024-01-01;517.26;57.47;0;10
26846;9182853;VENCIDO;2024-01-01;2860.72;504.83;466.22;13.17
26132;55457484;PAGO;2024-01-01;574.49;63.82;213.05;7.5
26159;4000797554;PAGO;2024-01-01;6162.73;1087.53;882.45;13.37
26045;30587251;PAGO;2024-01-01;946.43;167.01;0;15
26366;18781700;PAGO;2024-01-01;3702.19;366.16;480.97;8.05
26727;924764979;PAGO;2024-01-01;2872.55;319.17;0;10
26607;4001820117;PAGO;2024-01-01;1029.11;107.4;0;9.45
26649;365050;PAGO;2024-01-01;955.54;149.13;0;13.5
26817;18160323;PAGO;2024-01-01;2354.3;261.58;577.38;8.19
26073;3750620;PAGO;2024-01-01;3013.88;531.86;4341.89;6.74
28454;4002101062;PAGO;2024-01-01;368.71;55.84;307.12;7.63
25846;48872700;PAGO;2024-01-01;970.77;107.87;0;10
25886;128465;PAGO;2024-01-01;1760.76;195.63;0;10
26120;42924555;PAGO;2024-01-01;2384.76;264.97;570.02;8.23
26420;31004993;PAGO;2024-01-01;1723.05;170.41;781.54;6.37
26518;36377015;PAGO;2024-01-01;3599.7;375.67;533.26;8.33
26697;945054392;PAGO;2024-01-01;430.42;47.81;0;10
26237;4002496969;PAGO;2024-01-01;333.81;58.9;107.78;11.77
27026;22749765;PAGO;2024-01-01;1389.57;154.39;1918.23;4.46
26504;91146;PAGO;2024-01-01;711.68;125.58;267.33;11.37
26543;16412559;PAGO;2024-01-01;860.02;89.74;852.65;4.98
26245;36854336;PAGO;2024-01-01;378.77;66.84;177.1;10.73
26642;320900;PAGO;2024-01-01;413.8;73.02;0;15
26240;6463142;PAGO;2024-01-01;411.47;72.61;367.01;8.53
26477;40899537;PAGO;2024-01-01;181.61;32.04;0;15
26744;5188164;PAGO;2024-01-01;970.76;107.87;1954.92;3.56
28131;77462769;PAGO;2024-01-01;541.92;60.21;0;10
28703;6233805;VENCIDO;2024-01-01;342.27;85.57;0;20
28698;29785147;VENCIDO;2024-01-01;141.39;26.43;0;15.75
26479;31795010;PAGO;2024-01-01;266.01;46.93;0;15
25888;47027861;PAGO;2024-01-01;6609.4;734.38;754.41;9.07
26134;56823158;PAGO;2024-01-01;4462.65;495.84;537.74;9.02
26545;4003187553;PAGO;2024-01-01;1073.39;112.02;0;9.45
26613;35516020;PAGO;2024-01-01;11491.4;1199.26;0;9.45
26260;31839688;PAGO;2024-01-01;444.38;49.36;0;10
26216;4003649748;PAGO;2024-01-01;5649.41;996.96;0;15
26657;936295871;PAGO;2024-01-01;1298.29;144.24;0;10
26783;3060047;PAGO;2024-01-01;816.62;90.74;0;10
26153;40336583;PAGO;2024-01-01;4177.01;464.11;1009.73;8.21
27483;10432;PAGO;2024-01-01;372.98;65.82;181.34;10.61
28699;32063446;PAGO;2024-01-01;281.25;70.31;0;20
28578;4003196343;PAGO;2024-01-01;4659.88;822.32;0;15
25828;133817;PAGO;2024-01-01;7203.83;800.42;888.46;9
26005;9676074;PAGO;2024-01-01;1267.5;125.36;996.56;5.25
26089;677965;VENCIDO;2024-01-01;123.41;21.77;213.28;6.07
26028;25372114;PAGO;2024-01-01;853.05;127.45;2498.04;3.66
26060;21003719;PAGO;2024-01-01;555.88;98.08;1774.67;4.04
26198;15101231;PAGO;2024-01-01;7843.88;818.6;1017.98;8.46
26376;23837110;PAGO;2024-01-01;11578.36;1145.1;1529.82;8.03
26316;45295816;PAGO;2024-01-01;1084.97;107.31;418.06;6.66
26787;581437;PAGO;2024-01-01;481.36;53.48;0;10
26761;23126745;PAGO;2024-01-01;2629.82;292.19;565.54;8.38
26800;19830276;PAGO;2024-01-01;576.88;64.09;261.22;7.1
26869;26276152;PAGO;2024-01-01;162.71;18.08;0;10
26873;32333389;PAGO;2024-01-01;207.7;23.08;0;10
28843;32042120;PAGO;2024-01-01;5534.08;481.22;0;8
25843;55605700;PAGO;2024-01-01;489.57;54.39;287.12;6.54
25981;92135722;PAGO;2024-01-01;211.66;23.51;119.08;6.64
25844;27570518;PAGO;2024-01-01;970.76;107.87;727.05;5.97
26391;46693116;PAGO;2024-01-01;2780.56;274.99;720.36;7.28
26398;52289904;PAGO;2024-01-01;2377.99;235.18;0;9
26590;68315953;PAGO;2024-01-01;1260.97;124.71;0;9
26447;80597017;PAGO;2024-01-01;728.35;96.5;0;11.7
26732;924403784;PAGO;2024-01-01;2479.47;275.49;0;10
26907;11508464;VENCIDO;2024-01-01;2833.59;423.41;957.03;10.05
26886;258326;PAGO;2024-01-01;214.48;23.83;0;10
26149;7588380;PAGO;2024-01-01;2698.05;299.79;469.06;8.65
28459;3091248030;VENCIDO;2024-01-01;238.73;26.08;223.51;5.34
28568;2105780;PAGO;2024-01-01;329.74;58.19;98.49;11.96
29331;20409789;PAGO;2024-01-01;2018.88;175.55;0;8
28899;12317425;PAGO;2024-01-01;6528.2;567.67;0;8
26863;20816791;PAGO;2024-01-01;222.49;24.72;361.07;4.06
25817;43340093;PAGO;2024-01-01;6121.14;680.11;940.8;8.78
26084;7411170;VENCIDO;2024-01-01;142.62;25.15;257.58;5.91
26127;24443485;PAGO;2024-01-01;1428.16;158.67;243.86;8.67
26417;49170050;PAGO;2024-01-01;9378.6;927.54;1197.52;8.06
26554;70458898;VENCIDO;2024-01-01;1919.54;189.84;0;9
26236;4001164400;PAGO;2024-01-01;381.49;67.32;168.47;10.91
26243;10737537;PAGO;2024-01-01;333.81;58.9;130.88;11.25
26233;4001789746;PAGO;2024-01-01;284.08;50.13;144.63;10.47
26291;42926655;PAGO;2024-01-01;2243.37;221.88;560.44;7.33
26838;47221986;PAGO;2024-01-01;3671.34;407.92;0;10
26097;50217299;VENCIDO;2024-01-01;103.61;18.28;314.1;4.19
26139;42334910;PAGO;2024-01-01;874.27;97.13;477.62;6.7
26081;45844951;PAGO;2024-01-01;121.01;7.73;0;6
26103;56508481;PAGO;2024-01-01;129.22;22.81;0;15
26541;4000811384;PAGO;2024-01-01;1602.45;167.23;845.97;6.39
26583;80588565;PAGO;2024-01-01;2875.13;284.35;0;9
26708;935048750;PAGO;2024-01-01;1492.57;165.84;0;10
26687;925565714;PAGO;2024-01-01;414.32;46.04;0;10
26867;49116888;PAGO;2024-01-01;200.34;22.24;335.66;3.98
26898;45710203;PAGO;2024-01-01;182.28;27.23;70.98;9.71
27485;36697;PAGO;2024-01-01;1415.79;249.85;442.65;11.85
26486;145106;PAGO;2024-01-01;5424.23;957.21;1507.64;12.13
28566;26615827;VENCIDO;2024-01-01;403.31;71.19;287.21;9.35
27684;4145135;PAGO;2024-01-01;3635.68;641.6;0;15
25788;91014948;PAGO;2024-01-01;1149.66;127.74;493.26;7.21
26010;45862494;PAGO;2024-01-01;1206.72;180.3;1676.44;5.89
26094;45925765;PAGO;2024-01-01;310.24;54.75;425.74;6.92
26358;41537620;PAGO;2024-01-01;1064.83;105.3;1851.04;3.49
26475;20592044;PAGO;2024-01-01;123.41;21.77;0;15
26626;4003308479;PAGO;2024-01-01;4273.9;446.03;0;9.45
26756;65423593;PAGO;2024-01-01;874.75;97.19;563.2;6.33
26788;42415898;PAGO;2024-01-01;60.4;6.71;0;10
26899;45448320;PAGO;2024-01-01;244.23;36.49;411.26;5.27
25976;1450328;PAGO;2024-01-01;1262.19;140.24;750.2;6.51
26654;55107;PAGO;2024-01-01;1347.4;210.28;0;13.5
26730;924597650;PAGO;2024-01-01;1457.84;161.97;0;10
26731;935192053;PAGO;2024-01-01;1501.58;166.84;0;10
26718;930128714;PAGO;2024-01-01;947.02;105.21;0;10
26724;935009026;PAGO;2024-01-01;8849.89;983.32;0;10
26772;28790066;PAGO;2024-01-01;2795.01;310.53;0;10
26784;54255071;PAGO;2024-01-01;671.8;74.63;0;10
26831;23264692;PAGO;2024-01-01;3549.94;394.42;461.81;8.95
27281;77399;PAGO;2024-01-01;294.57;48.76;76.87;11.6
28457;3095212468;PAGO;2024-01-01;307.51;42.2;143.47;8.56
26721;928947711;PAGO;2024-01-01;3503.67;389.3;0;10
25896;5491380;PAGO;2024-01-01;8048.5;894.27;0;10
25829;25730976;PAGO;2024-01-01;1508.58;167.61;298.58;8.49
26092;51234650;PAGO;2024-01-01;123.41;21.77;245.51;5.57
26199;21148554;PAGO;2024-01-01;18146.84;3202.38;2624.54;13.36
26503;1180001;VENCIDO;2024-01-01;331.14;58.44;117.48;11.53
26568;1797620;PAGO;2024-01-01;3079.51;304.56;0;9
26214;8178593;PAGO;2024-01-01;4241.33;748.45;645.61;13.28
26779;19662624;PAGO;2024-01-01;1849.57;205.5;280.47;8.8
26812;32123147;PAGO;2024-01-01;250.85;27.88;0;10
26910;5484782;PAGO;2024-01-01;3632.37;542.76;559.4;11.46
26833;11021441;PAGO;2024-01-01;1287.48;143.05;0;10
25814;40801022;PAGO;2024-01-01;1272.48;141.38;454.4;7.57
25918;32480446;PAGO;2024-01-01;4702.62;522.51;716.41;8.79
25857;46822455;PAGO;2024-01-01;1359.32;151.04;0;10
25929;51987870;PAGO;2024-01-01;398.22;44.24;97.33;8.2
26388;46068483;PAGO;2024-01-01;2259.58;223.48;0;9
26673;926172718;VENCIDO;2024-01-01;869.18;96.56;0;10
26738;18704476;PAGO;2024-01-01;4708.9;830.97;683.02;13.35
26465;53747434;PAGO;2024-01-01;3402.92;531.08;0;13.5
26152;42404900;PAGO;2024-01-01;1706.71;189.63;461.39;8.04
28570;4000350422;PAGO;2024-01-01;330.43;58.3;0;15
34309;94176736;VENCIDO;2024-01-01;1272.93;198.67;0;13.5
26108;1298291;VENCIDO;2024-01-01;135.64;23.92;528.63;3.48
26026;71846484;PAGO;2024-01-01;4878.8;729.01;7341.62;5.63
25850;43783556;PAGO;2024-01-01;705.72;78.41;0;10
26587;81323565;PAGO;2024-01-01;4542.47;449.25;0;9
26440;25630598;PAGO;2024-01-01;1192.84;158.05;0;11.7
26471;11546021;PAGO;2024-01-01;129.22;22.81;0;15
26651;319228;PAGO;2024-01-01;610.36;95.26;0;13.5
26006;44711079;PAGO;2024-01-01;2797.39;276.67;1711.66;5.78
25971;53096409;PAGO;2024-01-01;387.92;43.1;595.59;4.2
25927;55569649;PAGO;2024-01-01;2417.57;268.62;302.64;8.99
26057;41076925;PAGO;2024-01-01;4679.13;825.73;809.08;13.08
26086;19914259;PAGO;2024-01-01;188.01;33.18;788.45;3.29
26080;31122350;PAGO;2024-01-01;227.02;40.04;288.56;7.21
26168;27763099;PAGO;2024-01-01;3418.99;356.81;0;9.45
26372;40534580;PAGO;2024-01-01;8580.33;848.59;1285.41;7.92
26515;25172751;PAGO;2024-01-01;2071.3;216.15;884.42;6.81
26576;92791085;PAGO;2024-01-01;3393.26;335.59;0;9
26496;233331;PAGO;2024-01-01;699.08;123.36;275.63;11.23
26282;9121811;PAGO;2024-01-01;2278.89;225.4;0;9
26304;12030193;PAGO;2024-01-01;3951.45;390.81;1353.03;6.86
26725;947785621;PAGO;2024-01-01;2276.17;252.91;0;10
26265;10923859;PAGO;2024-01-01;466.55;51.84;279.42;6.5
26776;48061540;PAGO;2024-01-01;2108.42;234.26;0;10
26154;19073793;PAGO;2024-01-01;3235.21;359.46;464.7;8.86
27305;4002996102;PAGO;2024-01-01;4939.09;871.6;0;15
28837;46720628;PAGO;2024-01-01;3570.36;310.47;0;8
26449;69019401;PAGO;2024-01-01;541.08;80.85;0;13
26128;42846252;PAGO;2024-01-01;1199.78;133.31;766.05;6.35
26140;26045320;PAGO;2024-01-01;4662.71;518.09;1434.46;7.83
26085;21392359;PAGO;2024-01-01;155.42;27.42;309.32;5.57
26160;4001507815;PAGO;2024-01-01;11567.87;2041.38;1598.95;13.42
26495;22110;VENCIDO;2024-01-01;263.1;46.43;84.25;11.79
26513;32786956;PAGO;2024-01-01;4504;470.04;647.1;8.36
26700;935142595;PAGO;2024-01-01;967.61;107.5;0;10
26810;42981583;PAGO;2024-01-01;204.63;22.73;0;10
27280;349585;PAGO;2024-01-01;225.31;31.44;127.09;8.19
28132;97590312;VENCIDO;2024-01-01;2983.68;331.5;0;10
26549;23611618;PAGO;2024-01-01;781.64;81.57;512.4;5.93
25806;7716885;PAGO;2024-01-01;2800.35;311.14;0;10
26050;40559841;PAGO;2024-01-01;1365.51;240.96;0;15
26427;4000948863;PAGO;2024-01-01;4804.28;847.8;1100;12.56
26542;14257246;PAGO;2024-01-01;1211.99;126.48;617.21;6.47
26492;325880;PAGO;2024-01-01;1367.4;241.31;442.58;11.76
26547;19686790;PAGO;2024-01-01;1172.81;122.39;422.3;7.13
26464;43299107;PAGO;2024-01-01;7540.31;1176.8;0;13.5
26609;34694951;PAGO;2024-01-01;1371.74;0;0;0
26678;923114648;PAGO;2024-01-01;979.82;108.87;0;10
26599;31625509;PAGO;2024-01-01;4807.32;501.7;0;9.45
26437;20381824;PAGO;2024-01-01;2357.83;312.43;0;11.7
26906;29019746;VENCIDO;2024-01-01;473.57;70.76;255.03;8.85
26903;25933664;PAGO;2024-01-01;6787.01;1014.15;3532.72;8.95
26083;3763633;PAGO;2024-01-01;4612.21;813.9;5376.01;7.53
28560;2919842;PAGO;2024-01-01;333.84;58.9;130.89;11.25
25815;47065186;PAGO;2024-01-01;4063.81;451.54;738.43;8.59
26397;3338975;PAGO;2024-01-01;4032.48;398.82;1781.47;6.42
26418;51939328;PAGO;2024-01-01;12941.84;1279.95;1844.14;7.97
26582;37141961;PAGO;2024-01-01;3362.77;332.59;0;9
26297;52693438;PAGO;2024-01-01;1389.03;137.37;141.6;8.24
26444;93098928;PAGO;2024-01-01;3674.18;486.86;0;11.7
26219;4002616103;PAGO;2024-01-01;7632.47;1346.91;0;15
25903;45528294;PAGO;2024-01-01;2428.51;269.83;768.11;7.78
26755;99995816;PAGO;2024-01-01;4244.62;471.62;1120.13;8.08
28564;21547440;PAGO;2024-01-01;1027.36;181.29;1516.24;6.65
27678;4762088;PAGO;2024-01-01;3921.81;692.07;0;15
25973;56436332;PAGO;2024-01-01;3513.78;390.42;936.58;8.07
25887;31894115;PAGO;2024-01-01;2389.28;265.47;0;10
25813;48495915;PAGO;2024-01-01;4308.27;478.7;0;10
26018;55355285;PAGO;2024-01-01;2777.36;415;3487.41;6.21
26143;43254251;PAGO;2024-01-01;2428.5;269.83;1781.46;6.02
26025;29750873;PAGO;2024-01-01;811.9;121.32;1864.62;4.34
26405;18166607;PAGO;2024-01-01;945.97;93.55;428.73;6.37
26531;25137557;VENCIDO;2024-01-01;1896.38;197.91;408.56;7.91
26661;935043579;PAGO;2024-01-01;1909.46;212.16;0;10
26707;936216612;PAGO;2024-01-01;1665.64;185.06;0;10
26036;16154282;PAGO;2024-01-01;1286.13;192.17;2270.72;5.13
25825;27970303;PAGO;2024-01-01;3510.57;390.05;557.36;8.75
26100;42044881;PAGO;2024-01-01;110.02;19.42;469.03;3.24
26206;30355036;PAGO;2024-01-01;215.64;23.96;0;10
26195;34410430;PAGO;2024-01-01;4328.36;451.71;619.57;8.37
25992;45480737;PAGO;2024-01-01;7357.37;727.65;2530.48;6.85
26360;22634054;PAGO;2024-01-01;8050.61;796.2;1902.71;7.41
25912;23265079;PAGO;2024-01-01;2257.4;250.81;381.87;8.68
26478;10933307;PAGO;2024-01-01;2230.23;220.56;0;9
34307;1365258;PAGO;2024-01-01;1210.77;188.96;0;13.5
26033;53594215;PAGO;2024-01-01;364.53;54.47;1464.19;2.89
26393;5014620;PAGO;2024-01-01;1732.41;171.31;0;9
26620;4003499345;PAGO;2024-01-01;440.1;77.66;0;15
26874;47908337;PAGO;2024-01-01;104.17;11.56;0;9.99
26217;42616530;PAGO;2024-01-01;561.35;99.04;0;15
28707;7211732;PAGO;2024-01-01;240.92;60.23;0;20
25986;79180140;PAGO;2024-01-01;1137.2;112.46;986.86;5.03
25911;26641497;PAGO;2024-01-01;1208.79;134.31;1082.05;5.54
25975;35874;PAGO;2024-01-01;695.43;77.28;269.19;7.42
26412;12053827;PAGO;2024-01-01;917.94;90.77;307.81;6.89
26409;7634161;PAGO;2024-01-01;705.7;78.4;0;10
26487;19530;PAGO;2024-01-01;15335.7;2706.3;4111.91;12.22
26681;935134113;PAGO;2024-01-01;1677.21;186.36;0;10
26215;8845255;PAGO;2024-01-01;40060.86;7069.56;0;15
26606;16850165;PAGO;2024-01-01;1094.43;114.22;0;9.45
26717;924698557;PAGO;2024-01-01;1609.04;178.75;0;10
25913;229199;PAGO;2024-01-01;3011.35;334.6;828.04;8.02
26791;28996802;PAGO;2024-01-01;2107.8;234.2;0;10
27301;8758018;PAGO;2024-01-01;20488.63;2276.51;0;10
28689;3534324;VENCIDO;2024-01-01;265.33;66.33;0;20
25827;30317416;PAGO;2024-01-01;2869.18;318.8;0;10
26165;10588396;PAGO;2024-01-01;1154.06;203.66;0;15
26363;1395378;PAGO;2024-01-01;1798.15;177.82;399.53;7.49
26293;22108921;PAGO;2024-01-01;4931.06;487.69;613.27;8.09
26261;49173717;PAGO;2024-01-01;297.08;32.99;0;9.99
26641;243221;PAGO;2024-01-01;2820.97;440.26;0;13.5
26443;63517671;PAGO;2024-01-01;2185.62;289.59;0;11.7
26865;4709217;PAGO;2024-01-01;214.48;23.83;0;10
26042;95905480;PAGO;2024-01-01;1071.29;160.09;2552.79;4.23
26841;31271789;PAGO;2024-01-01;2821.45;313.5;0;10
27019;19742865;VENCIDO;2024-01-01;1907.36;211.91;0;10
25789;79816525;PAGO;2024-01-01;619.66;68.85;1930.26;2.63
25895;50716716;VENCIDO;2024-01-01;9185.87;1020.65;1358.51;8.83
26058;31111110;PAGO;2024-01-01;1403.93;247.74;0;15
26077;50618633;PAGO;2024-01-01;1377.74;243.11;2271.95;6.25
26191;2152851;PAGO;2024-01-01;936.94;97.78;0;9.45
26401;29375542;PAGO;2024-01-01;2872.78;284.11;1910.31;5.61
26450;3011097;PAGO;2024-01-01;281.69;42.08;0;13
26819;369608;PAGO;2024-01-01;815.38;90.59;0;10
25866;24693880;PAGO;2024-01-01;3302.77;366.98;1020.47;7.82
26118;1834100;PAGO;2024-01-01;1072.39;119.14;259.59;8.21
26102;6458505;PAGO;2024-01-01;220.61;38.92;235.95;7.86
26176;4001777849;PAGO;2024-01-01;1470.37;153.44;0;9.45
26564;58101128;PAGO;2024-01-01;1757.58;173.83;0;9
26597;4000133416;PAGO;2024-01-01;1341.17;0;0;0
26659;935138015;PAGO;2024-01-01;1134.87;126.1;0;10
26790;51153820;PAGO;2024-01-01;937.42;104.16;0;10
26458;91115787;PAGO;2024-01-01;1108.18;146.83;0;11.7
27006;11742831;PAGO;2024-01-01;1314.8;196.44;0;13
27014;54669607;PAGO;2024-01-01;3783.1;420.34;0;10
28458;3090951613;PAGO;2024-01-01;315.53;44.26;194.98;7.98
26871;25846737;PAGO;2024-01-01;3010.65;334.5;3462.5;4.91
26041;47666366;PAGO;2024-01-01;1050.74;157;1370.05;6.09
26121;10310229;PAGO;2024-01-01;2754.01;306;329.03;9.03
26580;1492632;PAGO;2024-01-01;2256.6;223.17;0;9
26586;48214655;PAGO;2024-01-01;2297.24;227.19;0;9
26523;4001535003;PAGO;2024-01-01;2147.49;224.11;298.78;8.39
26232;4683897;PAGO;2024-01-01;448.93;79.23;495.47;7.74
26605;35770961;PAGO;2024-01-01;1212;126.48;0;9.45
26665;924491680;PAGO;2024-01-01;1744.77;193.85;0;10
26087;26058554;PAGO;2024-01-01;181.61;32.04;247.32;6.95
28567;8838437;PAGO;2024-01-01;766.43;135.25;203.51;12.24
25822;22962752;PAGO;2024-01-01;2315.93;257.33;340.5;8.83
26031;73580821;PAGO;2024-01-01;457.66;68.38;1567.52;3.27
26361;5331048;PAGO;2024-01-01;1493.48;147.71;790.21;6.08
26584;72786221;PAGO;2024-01-01;2870.34;283.88;0;9
26434;89914929;PAGO;2024-01-01;3008.48;398.62;0;11.7
26469;9539395;PAGO;2024-01-01;302.09;53.31;0;15
26801;47024080;PAGO;2024-01-01;937.42;104.16;1677.96;3.83
27312;4003520485;PAGO;2024-01-01;8231.6;1452.62;0;15
28565;39876004;PAGO;2024-01-01;4224.56;745.48;643.51;13.28
28563;2505843;PAGO;2024-01-01;2113.29;372.94;375.59;13.03
26794;21175501;VENCIDO;2024-01-01;4751.79;527.97;828.34;8.64
27686;22661379;PAGO;2024-01-01;3609.8;637.02;0;15
25894;43893033;PAGO;2024-01-01;984.93;109.42;0;10
26112;21928615;PAGO;2024-01-01;1085.93;120.66;776.11;6.09
26186;4003144645;PAGO;2024-01-01;5698.56;594.71;0;9.45
26373;18856018;PAGO;2024-01-01;7086.6;700.87;1292.38;7.72
26507;15954;PAGO;2024-01-01;218.24;38.53;127.09;10.04
26302;4842286;PAGO;2024-01-01;5283.15;522.5;954.96;7.73
26674;925776907;PAGO;2024-01-01;476.74;52.96;0;10
26747;54328613;PAGO;2024-01-01;390.49;43.39;176.35;7.11
27313;4003520488;PAGO;2024-01-01;8718.01;1538.46;0;15
25882;29662541;PAGO;2024-01-01;789.36;87.69;210.07;8.07
25925;21070165;PAGO;2024-01-01;4259.38;473.26;758.06;8.62
25851;43293222;PAGO;2024-01-01;3690.06;409.99;696.9;8.55
26425;1026186;PAGO;2024-01-01;3474.73;343.66;0;9
26483;24971;PAGO;2024-01-01;675.39;119.18;260.78;11.29
26218;15875687;PAGO;2024-01-01;583.13;102.91;129.34;12.62
27028;52051584;PAGO;2024-01-01;1791.65;199.06;2541.88;4.39
26826;19714080;PAGO;2024-01-01;1538.92;170.99;1433.9;5.44
27316;35345268;VENCIDO;2024-01-01;374.01;66;984.1;4.63
26734;925656091;PAGO;2024-01-01;4013.2;445.91;0;10
25897;25766199;PAGO;2024-01-01;7933.99;881.55;0;10
26093;43970178;PAGO;2024-01-01;110.02;19.42;0;15
26130;11516904;PAGO;2024-01-01;777.13;86.34;1028.62;4.56
26032;87635011;PAGO;2024-01-01;467.94;69.94;2409.66;2.37
26177;4001777850;PAGO;2024-01-01;6985.31;729;0;9.45
26269;27932770;PAGO;2024-01-01;878.26;97.57;382.11;7.19
26307;18047772;PAGO;2024-01-01;1513.66;149.7;0;9
26705;935369511;PAGO;2024-01-01;2630.66;292.29;0;10
26268;45808068;PAGO;2024-01-01;362.4;40.26;93.05;8.12
26858;27174213;PAGO;2024-01-01;170.73;18.96;0;10
26881;42160423;PAGO;2024-01-01;2484.93;276.11;3386.32;4.49
27007;19796701;PAGO;2024-01-01;209.12;31.23;0;12.99
26836;44759080;PAGO;2024-01-01;1530.91;170.1;0;10
25875;52005841;PAGO;2024-01-01;874.28;97.13;366.04;7.26
25826;45958698;PAGO;2024-01-01;2199.49;244.39;0;10
26107;24690202;PAGO;2024-01-01;220.6;38.93;0;15
26560;64788024;VENCIDO;2024-01-01;1137.28;112.46;0;9
26493;308722;PAGO;2024-01-01;352.31;62.17;196.98;10.17
26612;4000258146;PAGO;2024-01-01;6098.42;636.43;0;9.45
26256;25490754;PAGO;2024-01-01;436.36;48.48;0;10
